city,ota_hotel_id,master_id,name,name_en,address,url,rooms_number
Никола,flagman_hotel,7725500,Отель Флагман,Flagman Hotel,"поселок Никола, улица Нагорная, д.41, Никола",https://ostrovok.ru/hotel/russia/irkutsk/mid7725500/flagman_hotel,10
Байкальск,gostevoi_dom_margobai,8735570,Отель Маргобай,Hotel Margobaj,"мкр. Строитель, пер. Берёзовый, д. 9, Байкальск",https://ostrovok.ru/hotel/russia/irkutsk/mid8735570/gostevoi_dom_margobai,14
Байкальск,hotel_baikal_best_edelweiss,9991110,Baikal Best Edelweiss,Baikal Best Edelweiss,"микрорайон Красный ключ, д.66, Байкальск",https://ostrovok.ru/hotel/russia/irkutsk/mid9991110/hotel_baikal_best_edelweiss,10
Усть-Кут,gloria_20,8854283,Отель Глория,Gloriya Hotel,"ул Л.Толстого, д. 36, Усть-Кут",https://ostrovok.ru/hotel/russia/irkutsk/mid8854283/gloria_20,14
Иркутск,yupiter,9987415,Юпитер,Jupiter,"Россия, Иркутская область, Иркутск, ул. Шевцова, д. 35, Иркутск",https://ostrovok.ru/hotel/russia/irkutsk/mid9987415/yupiter,23
Култук,trakstop_38_2,10669986,Trakstop 38,Trakstop 38,"Komsomol'skaja 23/3, Култук",https://ostrovok.ru/hotel/russia/irkutsk/mid10669986/trakstop_38_2,11
Куркут,mir_baykala_hotel,10219071,Отель Мир Байкала,Mir Baykala Hotel,"село Сахюрта, бухта Базарная, Куркут",https://ostrovok.ru/hotel/russia/irkutsk/mid10219071/mir_baykala_hotel,29
Иркутск,planeta_9,8850641,Планета,Planeta,"ул. Розы Люксембург, 144, Иркутск",https://ostrovok.ru/hotel/russia/irkutsk/mid8850641/planeta_9,33
Иркутск,baikal_capsule_hostel,8881125,Байкал Капсул (Байкальская капсула),Baikal Capsule,"Россия, Иркутская область, Иркутск, ул. Трилиссера, д. 141в, Иркутск",https://ostrovok.ru/hotel/russia/irkutsk/mid8881125/baikal_capsule_hostel,
Хужир,tochka_baykala_hotel,11328622,Отель Точка Байкала,Tochka Baykala Hotel,"Байкальская улица, стр. 64/4, Хужир",https://ostrovok.ru/hotel/russia/irkutsk/mid11328622/tochka_baykala_hotel,38
Усть-ордынский,metelitsa_6,9211770,Отель Метелица,Metelitsa Hotel,"Иркутская обл, Усть-Ордынский, 68-км автотрассы Иркутск-Качуг, Усть-ордынский",https://ostrovok.ru/hotel/russia/irkutsk/mid9211770/metelitsa_6,5
Иркутск,home_hotel_apartments_home_wanted_on_piskunov_street,11232250,Апартаменты Home Hotel (Хоум Хотел) на улице Пискунова,Home Hotel Apartments (Home Wanted) on Piskunov Street,"ул. Пискунова, 142/5, Иркутск",https://ostrovok.ru/hotel/russia/irkutsk/mid11232250/home_hotel_apartments_home_wanted_on_piskunov_street,
Бугульдейка,gostevoy_dom_isiger_baikal,11254237,Гостевой дом ISIGER BAIKAL,Gostevoy Dom Isiger Baikal,"Байкальская ул. 18, Бугульдейка",https://ostrovok.ru/hotel/russia/irkutsk/mid11254237/gostevoy_dom_isiger_baikal,
Солзан,na_gornoy_ulitse_5_private_house,13123803,Меблированные комнаты на Горной Улице 7Б,Na Gornoy Ulitse 7B,"улица Горная, д. 7Б, Солзан",https://ostrovok.ru/hotel/russia/irkutsk/mid13123803/na_gornoy_ulitse_5_private_house,
Солзан,barnkhaus_guest_house_4,13320876,Барнхаус,Barnkhaus,"улица Восточная, д.4Б, Солзан",https://ostrovok.ru/hotel/russia/irkutsk/mid13320876/barnkhaus_guest_house_4,
Большая Речка,loft_house_38_guest_house,13330745,Loft House 38,Loft House 38,"51.947037, 104.753515, Большая Речка",https://ostrovok.ru/hotel/russia/irkutsk/mid13330745/loft_house_38_guest_house,
Тулун,ozerny_tulun_sports_complex_na_karbysheva_185_apartment,13430623,Спорткомплекс Озерный Тулун на Карбышева 185,Ozerny Tulun Sports Complex na Karbysheva 185,"улица Карбышева, д.185, Тулун",https://ostrovok.ru/hotel/russia/irkutsk/mid13430623/ozerny_tulun_sports_complex_na_karbysheva_185_apartment,
Молодёжный,pekin_hotel,13730320,Отель Пекин,Pekin Hotel,"п. Молодежный, улица Кузнецовой, д.11, Молодёжный",https://ostrovok.ru/hotel/russia/irkutsk/mid13730320/pekin_hotel,86
